
. Module name, SLE, CFG, ARI1, BUFFER, MACC_PA, RAM1K20, RAM64X12, GLOBAL, IO
.	.	.	.	.	. C0_rmw_Z35_layer1, 690, 599, 462, 0, 0, 0, 1, 0, 0
.	.	.	.	.	.	. C0_multiburst_qr_Z36_layer1, 79, 140, 27, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_param_latency_1s_2s_0_0s, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_param_latency_1s_2s_0_0s_0, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_param_latency_3s_2s_0_0s, 6, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. C0_util_sync_1s_0_0, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_sync_flops_0, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. C0_util_sync_1s_0_0_0, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_sync_flops_0_43, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. C0_util_sync_bus_16s_0_1024s, 34, 31, 8, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_sync_flops_0_36, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_sync_toggle_pos_0s, 4, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_sync_flops_0_39, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_sync_toggle_pos_0s_1, 5, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_sync_flops_0_40, 1, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_sync_flops_0_42, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	. C0_util_sync_reset_2, 2, 0, 0, 0, 0, 0, 0, 1, 0
.	.	.	.	.	. C0_util_sync_flops_0_5, 2, 0, 0, 0, 0, 0, 0, 1, 0
.	.	. DDR3_0_DDRPHY_BLK, 2188, 2752, 1050, 0, 0, 0, 14, 6, 43
.	.	.	. COREDDR_TIP_Z68_layer1, 2188, 2752, 1050, 0, 0, 0, 14, 1, 0
.	.	.	.	. COREDDR_TIP_INT_Z67_layer1, 2188, 2752, 1050, 0, 0, 0, 14, 1, 0
.	.	.	.	.	. LANE_ALIGNMENT_2s_2s_3s_7s, 18, 18, 0, 0, 0, 0, 12, 0, 0
.	.	.	.	.	.	. FIFO_BLK_3s_2s, 6, 7, 0, 0, 0, 0, 6, 0, 0
.	.	.	.	.	.	.	. ram_simple_dp_3s_64s_2s_2s, 0, 0, 0, 0, 0, 0, 6, 0, 0
.	.	.	.	.	.	. FIFO_BLK_3s_2s_0, 6, 7, 0, 0, 0, 0, 6, 0, 0
.	.	.	.	.	.	.	. ram_simple_dp_3s_64s_2s_2s_0, 0, 0, 0, 0, 0, 0, 6, 0, 0
.	.	.	.	.	.	. LANE_CTRL_2s_1s, 1, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. TIP_CTRL_BLK_Z66_layer1, 2060, 2629, 1027, 0, 0, 0, 2, 0, 0
.	.	.	.	.	.	. LEVELLING_2s_8_8_8_8_8_8_8_8_8, 1191, 1629, 613, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. DELAY_CTRL_8s_1s, 10, 7, 8, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. DELAY_CTRL_8s_1s_1, 10, 7, 8, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. IOG_IF_2s_18s_0_1, 56, 51, 9, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. APB_IOG_CTRL_SM, 26, 15, 9, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. RDLVL_2s_8_8_8_8_8_8_8_8_8, 996, 1443, 560, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. RDLVL_SMS_2s_8_8_8_8_8_8_8_8_8, 996, 1443, 560, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. RDLVL_TRAIN, 498, 722, 280, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. dq_align_dqs_optimization_1, 237, 322, 223, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. gate_training_1, 261, 400, 57, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. RDLVL_TRAIN_1, 498, 721, 280, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. dq_align_dqs_optimization_1_0, 237, 321, 223, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. gate_training_1_0, 261, 399, 57, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. TRN_COMPLETE_Z64_layer1, 10, 18, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. VREF_TR_2s, 5, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. WRLVL_2s, 104, 90, 28, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. WRLVL_BOT, 52, 44, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. WRLVL_BOT_1, 52, 46, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. PHY_SIG_MOD_2s_2s, 274, 458, 180, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. TRN_CLK_2s_1s_0s_1s_2s_3s_4s, 341, 373, 194, 0, 0, 0, 2, 0, 0
.	.	.	.	.	.	.	. flag_generator_1s, 6, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. data_transition_detector_1s_4, 3, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. noisy_data_detector_1s, 3, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. flag_generator_1s_4, 6, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. data_transition_detector_1s_4_0, 3, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. noisy_data_detector_1s_0, 3, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. flag_generator_1s_5, 6, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. data_transition_detector_1s_4_1, 3, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. noisy_data_detector_1s_1, 3, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. flag_generator_1s_6, 6, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. data_transition_detector_1s_4_2, 3, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. noisy_data_detector_1s_2, 3, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. flag_generator_1s_7, 6, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. data_transition_detector_1s_4_3, 3, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. noisy_data_detector_1s_3, 3, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. trn_bclksclk, 50, 49, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. trn_cmd_addr, 99, 105, 61, 0, 0, 0, 2, 0, 0
.	.	.	.	.	.	.	. trn_dqsw, 78, 100, 57, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. trn_dqsw_1, 78, 99, 57, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. ddr4_vref, 4, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. write_callibrator_Z65_layer1, 78, 148, 40, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. ddr_init_iterator, 29, 22, 23, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_A_11_0_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 12
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_A_12_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_A_13_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_A_14_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_A_15_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_BA_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 3
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_BCLK_TRAINING_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_CAS_N_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_CKE_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_CS_N_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_ODT_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_RAS_N_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_REF_CLK_TRAINING_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_RESET_N_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_IOD_WE_N_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. DDR3_0_DDRPHY_BLK_LANECTRL_ADDR_CMD_0_PF_LANECTRL, 0, 0, 0, 0, 0, 0, 0, 1, 0
.	.	.	.	. DDR3_0_DDRPHY_BLK_LANECTRL_ADDR_CMD_0_PF_LANECTRL_PAUSE_SYNC_0, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_0_CTRL_PF_LANECTRL, 0, 0, 0, 0, 0, 0, 0, 2, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_0_IOD_DM_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_0_IOD_DQSW_TRAINING_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_0_IOD_DQS_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_0_IOD_DQ_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 8
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_0_IOD_READ_TRAINING_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_1_CTRL_PF_LANECTRL, 0, 0, 0, 0, 0, 0, 0, 2, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_1_IOD_DM_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_1_IOD_DQSW_TRAINING_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_1_IOD_DQS_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_1_IOD_DQ_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 8
.	.	.	. DDR3_0_DDRPHY_BLK_LANE_1_IOD_READ_TRAINING_PF_IOD, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	. DDR3_0_DLL_0_PF_CCC, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	. GPIO_TOP, 128, 10, 0, 0, 0, 0, 0, 0, 32
.	.	. COREGPIO_0, 128, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	. COREGPIO_0_COREGPIO_0_0_CoreGPIO_work_top_rtl_0layer0, 128, 10, 0, 0, 0, 0, 0, 0, 0
.	.	. PF_IO_GPIO, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_0, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_2, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_28, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_2_2, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_0, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_0, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_10, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_10, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_11, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_11, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_12, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_12, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_13, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_13, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_14, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_14, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_15, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_15, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_16, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_16, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_17, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_17, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_18, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_18, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_19, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_19, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_2, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_2, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_20, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_20, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_21, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_21, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_22, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_22, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_23, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_23, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_24, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_24, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_25, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_25, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_26, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_26, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_3, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_3, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_4, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_4, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_5, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_5, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_6, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_6, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_7, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_7, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_8, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_8, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	. PF_IO_GPIO_31_9, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_IO_Z1_layer1_0_9, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	. INIT_Monitor, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	.	. INIT_Monitor_INIT_Monitor_0_PF_INIT_MONITOR, 0, 0, 0, 0, 0, 0, 0, 0, 0
.	. LSRAM, 261, 270, 64, 0, 0, 32, 0, 0, 0
.	.	. LSRAM_COREAXI4SRAM_0_COREAXI4SRAM_Z8_layer1, 261, 262, 64, 0, 0, 0, 0, 0, 0
.	.	.	. LSRAM_COREAXI4SRAM_0_CoreAXI4SRAM_MAINCTRL_Z7_layer1, 253, 262, 64, 0, 0, 0, 0, 0, 0
.	.	.	. LSRAM_COREAXI4SRAM_0_CoreAXI4SRAM_SLVIF_64s_32s_1s_1s_1s_8192s_1s_5s, 8, 0, 0, 0, 0, 0, 0, 0, 0
.	.	. LSRAM_PF_TPSRAM_AHB_AXI_0_PF_TPSRAM, 0, 8, 0, 0, 0, 32, 0, 0, 0
.	. LVDS_UART_TOP, 1390, 1881, 190, 0, 0, 0, 10, 0, 20
.	.	. LVDS_UART_18, 139, 189, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0, 25, 75, 0, 0, 0, 0, 1, 0, 0
.	.	. LVDS_UART_18_0, 139, 188, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1_0, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1_0, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2_0, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1_0, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1_0, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9_0, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9_0, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9_0, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9_0, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9_0, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0_0, 25, 74, 0, 0, 0, 0, 1, 0, 0
.	.	. LVDS_UART_18_1, 139, 188, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1_1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1_1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2_1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1_1, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1_1, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9_1, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9_1, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9_1, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9_1, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9_1, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0_1, 25, 74, 0, 0, 0, 0, 1, 0, 0
.	.	. LVDS_UART_18_2, 139, 188, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1_2, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1_2, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2_2, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1_2, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1_2, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9_2, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9_2, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9_2, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9_2, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9_2, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0_2, 25, 74, 0, 0, 0, 0, 1, 0, 0
.	.	. LVDS_UART_18_3, 139, 188, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1_3, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1_3, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2_3, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1_3, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1_3, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUARTapb_work_top_rtl_0layer0_9_3, 114, 114, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. UART_apb_1_UART_apb_1_0_COREUART_8_0_0_0_0_9_3, 90, 102, 19, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_Clock_gen_work_top_rtl_0layer0_9_3, 19, 3, 14, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_RX_ASYNC_work_top_rtl_0layer0_9_3, 41, 66, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. UART_apb_1_UART_apb_1_0_TX_async_work_top_rtl_0layer0_9_3, 21, 29, 5, 0, 0, 0, 0, 0, 0
.	.	.	. uart_fifo_work_top_rtl_0layer0_3, 25, 74, 0, 0, 0, 0, 1, 0, 0
.	.	. LVDS_UART_18_4, 139, 188, 19, 0, 0, 0, 1, 0, 2
.	.	.	. PF_IN_C1_4, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z3_layer1_4, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. PF_OUT_C2_4, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	.	. PF_IO_Z2_layer1_4, 0, 0, 0, 0, 0, 0, 0, 0, 1
.	.	.	. UART_apb_1_4, 114, 114, 19, 0, 0, 0, 0, 0, 0
